"","Mix_A_REP_1","Mix_A_REP_2","Mix_A_REP_3","Mix_A_REP_4","Mix_A_REP_5","Mix_B_REP_1","Mix_B_REP_2","Mix_B_REP_3","Mix_B_REP_4","Mix_B_REP_5","Mix_C_REP_1","Mix_C_REP_2","Mix_C_REP_3","Mix_C_REP_4","Mix_C_REP_5"
"ERG7",21.508253832608,20.3698930959633,22.0973081782928,20.508178499762,22.2752835179417,18.6476059825965,18.6482785771245,18.1587201573342,18.5049841799985,0.1,17.9060479556196,17.272241920168,16.7357609376312,0.1,0.1
"ERG8",25.769460584543,26.4441804339809,26.7866248085378,27.2385476122476,26.6640118939969,24.023774738634,23.8408004893428,23.7927799698761,23.6609803805534,23.8470999867015,22.8580288173728,22.8865943304908,22.718285777999,22.7615664492624,22.6543947854077
"ERG9",27.3775485512645,27.774114433385,28.0424011687212,28.0681789903168,27.9616070777115,25.5899319412986,25.5964467597679,25.6541010709954,25.6767336304123,25.7016496774295,24.6172445357852,24.6800924358314,24.6068025074111,24.4832059651005,24.7727560909363
"ERJ5",27.2575232372685,27.7044030004947,27.0153361090269,27.0393814660937,27.2605441651471,24.8649099140782,24.8170999352764,24.6966647652186,24.640920915339,24.9162955752076,0.1,22.8014739208682,23.2461393792921,22.9481879908548,23.5891446692713
"ERO1",29.4180005551859,29.8430024576366,29.9317139149367,29.9978733310325,30.1339300251364,27.7555359539452,27.7435277177197,27.6482795715705,27.7062894413017,27.603846020402,26.7325310019263,26.4956279347471,26.5858485268499,26.669996724927,26.7609954169516
"ERP1",24.5929756365938,25.0676420098142,25.2384518640797,25.6317954465031,25.4625659566964,23.7195548939886,23.9247073228261,23.774938534596,23.8221415287753,23.7171353369064,22.8666357186533,22.7071661562867,22.7256518756365,22.7386759448961,22.8732427357468
"ERP2",26.3966558790273,26.7069695856945,25.5190176050008,25.4554321112091,25.6767995809081,24.0987179624562,23.8783815727969,24.0411413380746,23.9706597501756,23.7107252063464,22.937426355945,22.9262053123552,22.9291883240927,22.8823260534279,22.9233668421644
"ERP3",22.5332226599647,22.9090529288359,23.3325847222275,23.1901630187269,23.1842953031859,21.7198166030181,21.7968999944207,21.4600856298395,20.9070318437777,21.4920214919132,0.1,0.1,0.1,20.1782128804433,0.1
"ERP4",25.4585283019035,26.0953408604032,26.3567456085188,26.3073612210783,26.7945565815801,22.4640907583144,22.6825233797251,22.3463814415326,22.6287572315922,22.6746818232606,21.3305904629848,21.2019608603351,21.6008204548205,21.2720348453785,21.5749237684037
"ERP5",21.9492769960945,23.05911287461,23.9285840649581,23.5851489178703,22.7247635291809,0.1,0.1,0.1,18.8616734421326,0.1,0.1,0.1,18.1862310873515,0.1,0.1
"ERP6",22.4666626293937,22.507785810469,22.8784197425943,22.7900166235452,23.2943694614509,21.1478362367172,21.2086544012278,21.1562829421577,21.4635659057527,0.1,0.1,0.1,20.5491883075894,19.7968994004771,0.1
"ERV1",24.8362832391555,25.1074907549526,25.4906811510741,24.2816574900769,24.4778426758576,22.1900698559632,22.1393881914042,22.0192191184469,21.8853042606985,22.0764388676439,20.5773282065722,0.1,21.1352475686007,20.7968172359283,20.9511071706952
"ERV14",25.9182891501583,26.3186261217806,26.7363392823036,26.5071655530581,26.875198995702,24.993688251577,25.0668678819965,24.9616006696707,25.4548654528619,25.3809214478842,24.2312763423049,23.5132441152421,24.3503476886147,24.3625611649231,24.4735265940134
"ERV15",25.2047602637977,24.0285853960353,23.9807088593366,24.2219029493953,24.3571773861603,22.3482162092767,22.6782273475569,22.3095304765386,22.5967447151774,22.433803684181,21.2568342266218,21.3147479363178,20.2980856479067,20.9936261082042,20.7589243331844
"ERV2",25.2603518001685,24.5956473871323,26.0413697479324,24.8303376835151,25.9304101838314,22.6873179044534,22.7400919102429,22.6049817342726,22.7452817406755,22.861569045543,21.6932794600496,21.7043808292501,21.2326645038117,21.3062287479954,20.8509164707135
"ERV25",26.1892315916371,26.7491512184914,27.1832031519837,27.0048714407218,27.2666058537884,24.2319299162219,24.3945445325207,24.1405190876044,24.4278676061975,24.2672219618553,23.4508353191288,23.6975832501922,23.6372437496686,23.4995579765025,23.5910344512864
"ERV29",26.4812010407978,26.8124768111925,27.2609849904288,27.2392296648053,27.5866691710838,24.9736847118844,24.8063871213982,25.0309446178721,25.1782746282159,25.1250549383398,23.9933718927782,24.1957752144899,24.091814594957,24.049192389634,24.2537483204113
"ERV41",23.0503791085683,23.3870140282333,23.5569484842538,23.4928448430294,23.8620232055656,21.3563295878964,22.030663263837,21.9984589866472,21.8173095465666,21.6851075367906,20.8715123662522,20.7359631374583,20.7307947488401,20.6612496703047,0.1
"ERV46",25.7882037730673,26.7840627857158,26.6029920644256,26.2015303575499,26.3567007498141,23.7423713252184,23.8405193045267,23.7522306643023,23.6781298621018,23.7660746101644,22.9202551645421,22.6187465278751,22.6180185592756,22.7149145813908,22.751745386846
"ESC1",25.5335884378591,26.0345422662101,25.5751164799418,25.7817650353251,25.6919890570593,23.2862009849958,23.1787301880954,23.368928957628,23.3590684131723,23.1997210139357,22.5623857978497,21.5917427243348,22.0184338413582,22.6226802486002,21.2400210445362
"ESF1",25.9986158432785,25.7467643442276,25.9152804843063,26.0707533487604,26.2192398972678,23.8385871743934,23.9278257858862,24.0062186275891,23.9320837899494,23.8920279196353,22.7484436824772,22.4522201221325,22.3773426732193,22.4853679587647,22.907619801178
"ESF2",24.4404476451056,24.7707727102199,25.076443964748,24.2428055143935,25.1363186162275,22.5658498008971,22.5772682683447,21.9538570097467,22.0799780360223,22.3724139561428,21.328260474669,0.1,20.2064325325347,20.904172085913,0.1
"ESS1",26.9378801605091,27.2123292544709,27.4166717923671,27.371478630059,26.9535933907773,25.0324677326403,24.9978736311005,25.0683676646231,25.0661608566719,25.1954393830689,24.1472998877854,24.0734346432347,23.9815448977876,24.031263110919,24.1224952423478
"ETP1",20.8985509243432,19.8588243886946,19.7025273992266,18.2860297572985,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"ETR1",25.7991681880381,26.5497273487434,27.222515908808,27.262353116664,26.7067354622631,24.7936144711525,24.7576560832224,24.677320650561,24.7398853967066,24.6764515316031,23.6771292612825,23.7001411253616,23.5399482506464,23.6833511521268,23.6305854216606
"ETT1",26.1953324224632,26.7580478183027,26.9776154308263,26.9212613930504,27.0439117472567,24.460233460311,24.4797948781447,24.6218499378583,24.3778014379535,24.6204741783183,23.5787399536606,23.4152072791605,23.2627553943322,23.5599551391217,23.4675131389989
"EUG1",25.2263825345208,25.6571073472107,25.8914736463729,25.2881826228959,26.2217216497894,23.4236637616276,23.2341335813689,23.2442844163655,23.1578375548781,23.4841533233836,22.3540236095258,22.2360178426051,22.3604301181049,22.4363929583654,22.2741893040749
"EXG1",24.3001147709673,25.3330898535642,25.6257035207359,25.0023515360928,25.1108229451381,23.3277327175493,23.3433253495998,23.2061885112765,23.410942720183,23.3335797272051,22.4859943565515,22.3676714947225,22.2413191296716,22.3120833150904,22.3477453026807
"EXG2",22.8833946800622,23.548926653801,23.4233352296017,23.8825864280641,23.3775429829068,21.6280497662703,22.1567217782349,21.6876770364867,21.8280044439112,21.8482156519026,20.4390841558034,20.1918301875255,19.9315545931483,20.597452578072,20.6760860957329
"EXO70",25.7619492769454,25.6302105964229,25.8536744144288,26.0045015165339,26.0318857764987,22.9111438028542,23.3466301884591,22.7351001310874,23.5683819023355,22.8391589908025,0.1,0.1,0.1,0.1,0.1
"EXO84",23.4592491178673,24.2684332747249,24.1917655163283,24.0294519522568,24.1289476609398,20.9340079966206,21.0180104699744,21.1813016622049,21.0015841220853,20.3869139403445,19.3411179555945,0.1,19.4863924076769,19.2418650593862,0.1
"EXP1",24.0400360698869,24.5988155373743,24.8090742641569,24.8157747996545,25.0426752288353,21.4720696721908,21.9570060990442,21.3170896168357,21.542179227891,21.6226996836442,20.4658047691259,20.5117500000491,20.3022710393581,20.5368285588001,20.524954373277
"FAA1",26.4905084216289,26.7658467624944,27.0109550545357,27.2281559327026,27.1423769735851,25.0776201393749,25.257828374745,25.1212080165789,25.2288106554441,25.1764022492655,24.1018395356418,24.1093046980389,24.0739610119927,24.1916714028881,24.117507960969
"FAA3",24.3774313133556,24.8996226773719,25.5167769384294,25.1883336745744,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FAA4",25.9247649648362,26.4640481344169,26.826173052595,26.8468277845824,26.6375638412821,24.627542957127,24.810956505853,24.6077249837576,24.7126409218414,24.6654069993372,23.6631797759123,23.7038667249694,23.5082578228416,23.5252738274026,23.7735645257118
"FAB1",22.9426559772038,23.1460017799609,23.3795585647132,22.6404525901127,23.4645203244285,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FAD1",23.4690054196819,23.672796938503,22.5354720038264,22.8634023168032,23.4761144169155,20.6317314854179,20.7832313712228,20.604706257024,20.4404318665076,20.4990551203204,18.7103537930218,19.3770933394955,19.0305124001236,18.5364499950399,18.3319679607439
"FAP7",25.3172399781418,25.7742838966994,25.950603082962,25.9684364649812,25.9316624541575,23.7509750618075,23.9050699166605,23.7461902542139,23.9318706019804,24.0002413574603,22.9074632988036,22.8011580204733,22.8455213484563,22.8083909665525,22.7770797963673
"FAR11",24.6357841463217,24.5204059299409,24.5098732627611,24.3518215529579,24.4753093560473,23.0397189641509,0.1,22.4707018150291,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FAR8",25.1424877869989,25.3902486432243,25.4624245436086,25.5257294320679,25.5270239223655,23.2796294245828,23.4330302623883,23.1195441875428,23.2840257011762,23.302042145035,22.2270988298774,22.3803120308764,22.2044996536624,22.2839860097525,22.3944596852941
"FAS1",28.8398279245591,29.2960286653164,29.2456777500736,29.4329310254804,29.4246205939417,27.2391961526613,27.3167887867936,27.2735277192855,27.3627460916961,27.3613747910332,26.3015069576221,26.3188540547585,26.2769148561824,26.3144045819287,26.3888855004966
"FAS2",28.8452221309365,29.2306713564454,29.6130105273225,29.6422843221421,29.5053284435602,27.2243794757866,27.3637294727558,27.231515946602,27.3587618607389,27.3687421079286,26.3335991242108,26.3323353344071,26.3241846849286,26.3436928244659,26.4151568664236
"FAT1",25.1702821078802,25.2767016543963,25.9275116250132,25.7507279649613,26.0905253511811,23.3321170185209,22.9435562936323,23.3075816128986,23.2322790658232,22.952225086123,22.0194342905546,21.5845920025215,21.8725370850428,21.5346095880407,21.8166307739081
"FBA1",32.534925487412,33.0459129376183,33.3837098289917,33.2307499137797,33.3588852356268,31.4967529832263,31.6479766732021,31.565315720164,31.7154683368668,31.8479721221044,30.70279728775,30.7584798337082,30.7523030546679,30.8479855946205,31.0017538451581
"FBP26",24.7810136053946,25.2968403640912,24.9379528201802,24.6287152428246,25.1490780633033,22.7478692619418,22.1375321663944,22.387244822061,22.7429321130143,22.2716982498256,21.3768360158097,21.2416111033945,21.1643806476794,21.1346646134108,21.2432460531879
"FCF1",23.1694415345391,23.1562232168027,23.1928964301874,23.0963233163214,23.6009392949332,22.624157570516,0.1,0.1,22.3646584811655,0.1,0.1,0.1,0.1,0.1,0.1
"FCF2",24.5584142317435,24.8978819605739,24.8566589460425,25.0626850753787,24.4271392173888,0.1,0.1,0.1,0.1,21.7929822754353,0.1,0.1,0.1,0.1,0.1
"FCP1",23.736981347691,24.0780099615463,24.3430794895444,24.4156719542349,24.1562160403339,22.1551372349333,22.391126614969,22.4554217949231,22.6704063238078,22.6717276386359,20.8895111117797,0.1,0.1,21.1578044101662,0.1
"FCY1",26.7036630515375,27.2051253466175,27.4977576968089,27.5489639256141,27.6388551437548,24.3211302187624,24.3497189067173,24.2547996227602,24.3306602785456,24.3575026741168,23.4611599154638,23.3921983075914,23.5429462413632,23.3124259931632,23.3303174592298
"FCY2",22.1824176931263,22.5069497652705,22.877721861612,23.277008804022,22.6851992039439,19.9325860318078,20.3698554318432,20.1324559563538,20.1613714960502,20.2155763971574,19.203732287362,19.1172921063471,18.8235181698962,18.9932796281912,0.1
"FDC1",25.8208372044307,26.1233541959776,26.1797844600726,26.2824970223053,26.3785353996593,24.4598786417276,24.4920013759728,24.1898790645711,24.1963433030526,24.382279878005,23.558787952126,23.4032925500483,23.1327993604695,23.3513287020565,23.1941233496204
"FES1",24.7753943211003,26.1650229162211,25.3053071463531,26.6498682801844,26.8564882321003,23.7489345744449,23.9088063563536,23.4712048489843,23.5844571271875,23.7922954329968,22.5628060532184,22.5322078709387,22.3705260520786,22.70324617776,22.3281092369125
"FET3",24.3332973919218,25.3558751980338,25.0754378960143,25.6884618660528,25.2447456592341,22.6922909115784,22.256528473877,22.3472943855013,22.0996293666567,22.3603374128377,20.6891764583621,21.3053192202009,21.1747104036702,21.3318119185976,20.9710959294727
"FET5",25.2305947325554,25.5745355830198,25.4323952512185,25.8754556091992,25.6095009602079,23.7572432942476,23.8189602871137,23.6817946284071,23.8185684279452,23.8070117021392,22.5793632448478,22.5882000503505,22.3023114861331,22.4777629594159,22.5175138117009
"FHL1",22.4271230367418,0.1,0.1,0.1,22.7569334341682,21.8569269851764,21.7347644986037,0.1,0.1,0.1,22.0443702709004,0.1,0.1,0.1,0.1
"FIP1",23.423925046334,24.0024679886501,24.6969517717086,24.0496218312458,24.7381973754538,21.3420270441836,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FIS1",26.0572072944671,27.3355336160507,26.7186677090658,27.3809731950246,26.8751030747324,25.039420991887,25.0443327879992,25.1223035569424,25.1144693513975,24.9710818484956,23.9111311821378,24.0824327556363,24.0479131128384,24.2919975339078,24.3146487223297
"FKH2",0.1,22.8238178447006,23.7044142871831,23.5074362065111,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FKS1",26.331836531883,25.570408308997,26.3753294436841,25.9868891218434,26.4510297226124,24.0021948060734,24.1141816594372,24.0422619609583,24.0385654699748,24.226507815419,23.4994371756125,23.5072636717471,23.3213300216575,23.7027321972524,23.76889616362
"FLC2",27.0811872730954,27.4333894606352,26.7630466966468,27.1550391664597,26.8986326722315,25.072475009187,24.8440272596727,24.8767609978449,24.9105885240934,24.7536010080812,23.391229295972,23.4213995784988,23.1096687194007,23.2852939803871,23.3233347773086
"FLC3",25.0582144453634,23.9005395116196,24.7989922756108,24.8449635862922,24.5725154897096,22.5129716416997,0.1,0.1,21.8581080431992,22.7981516820238,0.1,0.1,0.1,0.1,20.7689730708599
"FMC1",22.0508827432386,23.1861976816345,22.9550993028071,23.0521028258887,23.6471794118791,21.1669033526938,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FMN1",22.8066049810925,23.8569545222487,23.8937439608112,24.2768203698901,23.6354286329213,22.0388536998003,22.0423128169542,21.684809819035,21.2494048661825,21.6327080467814,20.3587806287324,20.562237299311,20.299415002949,20.1603634070649,20.6271826231368
"FMO1",18.9673706057078,19.6004261031317,20.0673183170069,20.1110847151983,20.2443890972083,0.1,0.1,17.4679038867854,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FMP10",25.9105638903962,26.3838417896555,26.01255687634,26.6342506144994,26.0569947075701,23.6471786431693,23.5786516303762,23.0170804169284,23.5374433205722,23.4701860665843,22.5863233879794,22.484668036757,21.8850340393974,22.181512926798,22.5503090263389
"FMP16",28.7594576982003,28.6649871280988,29.3368987727152,29.1921904585256,29.7406714952402,26.2702258967282,26.2014986502989,26.3040281903976,26.3035045916288,26.2700899865771,25.2606535855683,25.3608886335435,25.4235585228319,25.1484258817111,25.5277081322284
"FMP25",22.8583248245676,21.3409352000889,21.5658015836702,21.7771002696459,21.9112880187096,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FMP27",25.445405450714,25.9918178340064,25.9181064060965,26.2994971910624,26.1966950372501,23.8837242109739,24.0257841135617,23.7991123204372,23.2995195321441,23.8401254768364,22.4994330392498,22.1955841249216,0.1,0.1,0.1
"FMP40",24.6750955472165,25.0127745998252,24.8464095988133,25.387516237015,25.0261073790884,22.9279090443407,22.6395159249347,22.5225010762055,22.8786400411756,22.8614320786326,22.1570926171722,21.7536382909996,0.1,0.1,21.4171240740009
"FMP41",24.7278596557926,25.1902158158262,25.3982921594382,25.2525413199199,25.3453828097475,23.878794557517,23.9022240234998,23.7831252385763,23.7087918439997,23.7944802205128,22.6995677937185,22.3941468129986,22.4671037476503,22.612398906041,22.4100854978947
"FMP42",24.7916391125988,25.0868570518857,25.4994391525463,25.4495628165906,25.6677842270473,23.1793630449649,23.3505473977023,22.6750373281698,23.4347114449572,23.3133675923736,22.7413729618686,22.0195493299824,22.2305609825826,21.9989387347736,21.93519311184
"FMP46",24.5345113377357,24.0119672576041,25.0414693695168,24.0700610657545,25.5548733926966,22.3478697666847,22.3373936483395,22.3849971214343,22.3968054388294,22.4490550444105,21.2218024493675,21.1319751473956,20.3504277509305,21.1263518942494,20.6466695575658
"FMP52",26.8755881462513,27.4162313467616,27.3565617242989,26.8372860776235,27.1115626763453,25.0063343403572,25.2955758937611,24.9499240666963,25.106386460008,24.9279008633482,24.1305084280172,23.9297028604631,24.0042567339389,23.9291655639464,23.9993501892162
"FMS1",26.6065582843598,27.2903382663215,26.6474110082146,26.8830934336806,26.724461719073,24.378297436037,24.4456276273343,24.4044953861541,24.3609724986786,24.2933605758369,23.2493341162873,23.0240689828085,23.3279614086027,23.1591348417822,23.251968329459
"FOL1",26.3688709083725,26.8768057314189,26.2975333181493,26.7721892195747,26.6223279290758,24.0446146572221,23.8055505314816,23.8884871418234,23.632557516788,23.8367613645897,22.5481285870546,22.5576598986637,0.1,22.4638504895706,23.2642222308352
"FOL2",23.9355575115715,25.6170446995588,25.3873994858653,25.8634087685353,24.893116103201,23.1604041873426,23.0033483971217,22.7885395234296,22.8958802305502,23.1216067103115,22.2051189221673,22.3921448401509,21.8557149283847,22.0504236174938,22.1402258155716
"FOL3",23.2062734836556,24.5851529875947,23.4025136521961,25.1113963487452,25.3527199845202,20.8864758135542,21.6275524750036,20.7490222746257,20.8304439294101,21.551535308892,0.1,0.1,0.1,0.1,0.1
"FOX2",24.3916409301378,23.7583830472633,23.9734686938712,23.9726472411062,24.3762690928408,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FPK1",24.1396522843881,25.0022176018837,25.2637976134133,25.0492576700061,24.696761324607,22.1793706387769,21.6984913478102,21.9977206340763,22.0308210140387,21.1157629978201,0.1,0.1,0.1,0.1,0.1
"FPR1",29.7138305523049,29.9681661468847,30.1626640752615,30.0084949624354,29.8686108317238,28.4128796578853,28.4898864189789,28.5495254761047,28.4106482853659,28.5602837360887,27.5126534371929,27.5536684363163,27.4695338944534,27.6100584643538,27.5934557592142
"FPR2",25.7834717148161,26.1181746827769,26.3801076288037,26.4388619048135,26.6174303734909,24.8530198011738,24.7596720917659,24.9090825568311,24.9781905435259,24.9443844194915,23.9251462047749,23.8895348775284,23.7563241030006,23.9106925893887,23.9718433837942
"FPR3",27.9964296167483,27.8487636176172,28.2015515810146,27.4036494775376,27.6181559427342,25.667834133301,25.8563184004212,25.7628381346974,25.7532606485275,25.8230880073542,24.7963228134357,24.9003808110993,24.7334439963925,24.8851465756792,24.9842014339886
"FPR4",26.218252238409,26.7038342178146,27.1700217766559,27.1154963305191,27.4099678488697,24.6425223638691,24.4784256883863,24.5391647879551,24.5321601216571,24.7525358704407,23.471171475992,23.6095513176369,23.2672697622784,23.6282946759778,23.6475881976115
"FPS1",22.3822744021007,22.050902665822,21.8494125462393,22.9876365715781,21.1351130493391,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FRA1",24.7937914621137,25.2192442000775,25.4135389996529,25.3777308555308,25.6320540368192,23.6337567726706,23.8896242740848,23.6617939693478,23.7372422877163,23.7409561557205,22.5456253430921,22.6465553044005,22.6156429938966,22.6357074939044,22.521514658311
"FRD1",28.4844614151377,28.7477521003257,28.5648721322867,28.8939983989895,28.9193605566438,26.4361927909022,26.7719220358587,26.5505468423851,26.6224480270418,26.6184806260964,25.6183125972772,25.5563921807617,25.5380881714511,25.59538694,25.6512226711609
"FRS1",29.8324990250105,30.7036865876098,30.0787189418059,30.845558292794,30.3444623912742,28.1150944705276,28.2053440359266,28.1544173301921,28.2634325525326,28.2079680144776,27.289072867451,27.2096923831203,27.2250850318276,27.252056577884,27.2847770984961
"FRS2",27.2333587149104,27.0374651906676,27.5082795951154,27.3504211494986,27.7660734029435,25.4490801459381,25.5597397981669,25.6033186002762,25.5861993568859,25.5838792053477,24.6182432739105,24.5506451661992,24.5115395567087,24.6372796306618,24.7426056471447
"FSF1",24.9992561122719,25.3080900168343,25.134592119106,24.8579533353078,25.0592624690297,23.4024163254503,23.3237505098073,23.4316664357623,23.1283807989072,23.1064404168297,22.3544160648908,22.161484829317,21.9792850155908,21.948869450477,22.1348541545087
"FSH1",25.8205691428485,25.3216833428154,26.4894930173044,25.7801184280444,26.536943320587,23.9724004335556,24.233224910572,24.1900022413551,23.9920653845493,24.105775620727,22.9891854566652,23.0071622955359,23.1671413965122,22.8433514071594,22.8547008215681
"FSH3",26.1292419960427,26.7916294381452,26.9912183029472,26.6011193649745,26.935204995403,24.5529274358355,24.7912482080616,24.710951801381,24.6197590569602,24.5731414752925,23.9584529751822,22.7676487250399,23.2618718220947,23.250209637109,23.1891638434496
"FTH1",23.4228222776989,24.7785476662765,24.9737170264139,25.0174111607678,23.73169471847,22.2994588837741,22.4440428802112,22.2718885648734,22.524545540915,22.231588591883,22.0447416283814,21.6389759653046,21.9007451283622,21.8836935449367,21.8375567174391
"FTR1",25.9293229132129,26.3367601641782,26.1312073293994,26.6978191947994,26.1712347043757,24.2532097557758,24.151101803465,24.1163142125803,24.210640505588,24.3064823590587,23.016148913583,23.0047144163992,22.9499335481992,22.8723222410053,23.0610007944402
"FUB1",22.4642383659708,23.0466091389579,22.3717500614161,23.5128043480586,23.4346175388257,19.7177765012427,19.4791143939693,19.1686164227693,19.4377344231006,19.6533687238288,0.1,0.1,18.8703272768575,0.1,0.1
"FUM1",27.2170179986844,27.8005361886643,27.6389891147284,27.305163757336,28.051371768336,25.4418293772897,25.6101646241561,25.5999907109931,25.606874754159,25.6343009325742,24.4791362943617,24.5058362018746,24.3758977796538,24.4823349906151,24.5335426055913
"FUN12",27.3559844248973,27.4497706997003,27.7102509976855,27.7379489373851,27.7614899641074,25.4948384066235,25.592886327634,25.5292070329261,25.5787947931355,25.6112183760848,24.616678340684,24.500725258025,24.5044612079962,24.5976974523296,24.5769518800338
"FUN19",24.1194212574484,23.5062643550463,23.9259564946687,23.7079172682681,23.8127771113933,0.1,0.1,21.8309436685796,0.1,21.0452157331207,0.1,0.1,0.1,0.1,0.1
"FUN26",22.9845661369722,23.4336088713891,23.5788770916169,25.4282638392347,23.911352851705,0.1,22.248840796152,0.1,21.5828896532655,21.7249854849941,20.6703790919754,19.5071864720927,18.5208851590425,0.1,0.1
"FUN30",24.5671904656694,24.3552991362482,24.3636200621381,24.4044440617146,23.8366256814814,21.5135225611241,20.3845876050182,20.6484901249324,20.6405683204629,21.454470623767,0.1,0.1,0.1,0.1,0.1
"FUR1",27.4823190556963,28.133893195471,28.1545050980534,28.177230036901,27.3533761090635,25.8028032059768,25.7477016283159,25.6910254037875,25.7874489893045,25.776600422841,24.759293460099,24.7218826560449,24.706679968281,24.6894136084506,24.8645353467461
"FYV6",22.7352974647218,22.0800995737631,23.0758698360659,21.89541709806,22.4335398529653,20.0358443327026,19.9766019669545,20.4856908946465,20.1368306332612,20.1658474598097,0.1,0.1,0.1,0.1,0.1
"FYV8",25.0015132124054,25.8056591842558,26.0263589946486,25.5648745992382,26.3201248826364,21.2942359471933,22.2519577865839,21.633541612064,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"FZF1",23.0828388581143,23.5397827549735,23.5944709753166,23.8674045945856,24.1499064005584,21.8155428807787,21.3454759056657,21.5412898508867,21.3570179373992,21.35911400283,20.5937322461694,20.0153611123017,19.990028461329,0.1,20.6169373556991
"FZO1",23.8810105879211,23.9516489859046,24.4972830203084,24.4555986980386,24.3600846535506,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"GAA1",28.7555067138194,28.6070593530114,28.2732176528777,28.3155650384282,28.420656099333,26.6968332226681,26.6943920168111,26.6426722570995,26.5360751421699,26.5008056756271,25.5540843493397,25.1903645869805,25.1626186328952,25.2351633622149,25.4304418637766
"GAB1",23.906344275282,24.3690745782311,24.227971424905,24.2420056177533,24.474952039413,22.5020918542591,22.3352973894852,22.3995647841894,22.3567768845523,22.3660771066827,21.2136099101028,21.4533271590128,20.9380501727922,21.2752135995115,0.1
"GAD1",26.7803189995562,26.9766323044328,26.6323288769434,27.2132100098693,26.7718054988541,24.8586294493244,24.8612289707246,24.8779670193089,24.8020591061579,24.8868161282191,23.9194142042647,23.8908623525527,23.6818723551219,23.9128077641939,23.9822600596689
"GAL11",24.3679960911731,24.2471313943224,25.0013068630189,24.8869631684315,24.4975807649257,22.6544048380098,22.5426146194761,22.3868189753761,22.3119529541621,22.2741861753413,0.1,0.1,0.1,0.1,0.1
"GAL83",22.3107044392715,22.8731868710101,22.8018234919378,23.1082411211889,23.3301831267964,21.5680095571765,21.6414973571763,21.6100699504114,21.7801391336527,21.1169234220463,19.8661952738828,20.3103774403647,20.0325539517569,20.232561457177,19.9342806296397
"GAR1",25.0002643561086,25.9781428544868,25.7780051441855,25.8065912398428,25.2404466752875,24.4979979182316,24.1282882015542,24.3070052954634,24.3910950748285,24.4721142449679,24.097722330297,24.3240220799164,24.2139360894948,24.2535723315821,24.0980493564431
"GAS1",27.3056184331901,27.778858889503,28.022922966743,28.0989411152358,27.7761305873928,26.1793240311254,26.0088531263348,26.1624392934106,26.1008958706634,26.1550092107577,25.0777896225056,25.2604696791438,25.0797123501067,25.1730874277022,25.1010573701044
"GAS3",25.9483763445475,26.3725865406595,26.5387796893444,26.6090565297136,26.7370318188655,24.2041362505988,24.2150563569467,24.161772889479,24.2399340319432,24.2565494208713,23.1618665908085,22.9055895451157,22.7268884492295,22.929482186748,23.0406985800113
"GAS5",26.9318802592202,28.2820546469706,28.5208225933146,28.4125799290163,27.8339876845842,25.6556471335473,25.8996693925441,25.7228269396373,25.7043629125774,25.8162141805114,24.7712545527717,24.821456024178,24.767170375386,24.8144763167156,24.8893795111438
"GAT1",24.0273663471997,23.4832423211899,23.9534683405587,23.951756577643,24.0159346966754,0.1,0.1,22.1923536239026,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"GBP2",26.678569743915,26.2671228727503,26.5167209072054,26.4078934974558,26.4734350104628,24.4206416406127,24.451830823843,24.4930090291781,24.4677691516917,24.3527577282907,23.3717855495072,23.3150601220258,23.0723290686266,23.2392308213247,23.1169292900182
"GCD1",25.7953444349081,25.8995874383353,26.3247898149965,26.4347208765869,26.1084691221685,23.5208487204453,23.5396377088455,23.1048050805014,23.3126636315295,23.7384106251953,22.6642991620521,22.0808923278002,22.002612629125,21.749327802109,22.3583707117088
"GCD10",24.0287789456596,23.2950037658471,23.3506304836473,23.559009884887,23.8002866414211,21.7081322510536,21.336083451842,21.7479076661703,21.79537820194,21.6257525355749,20.998414997448,20.5557278492125,20.4576567921226,20.582635534328,20.3174309699656
"GCD11",27.9402341044872,28.2739783882438,28.4005026819929,28.6970438066044,28.6022530312631,26.5120625172052,26.5490919414117,26.4186973037512,26.6135043248407,26.4944569472928,25.6795497096916,25.5920600787829,25.6267618041227,25.6573170592367,25.6407476069464
"GCD14",22.0485266188141,22.4266051601962,22.689504309253,23.4055010416546,22.799731018046,20.7186186815309,21.0207853400739,20.329490747075,20.376103259378,20.604498709659,20.0566241553882,19.7884872503893,19.6650019848149,19.4421295155261,19.4413145690543
