"","Mix_A_REP_1","Mix_A_REP_2","Mix_A_REP_3","Mix_A_REP_4","Mix_A_REP_5","Mix_B_REP_1","Mix_B_REP_2","Mix_B_REP_3","Mix_B_REP_4","Mix_B_REP_5","Mix_C_REP_1","Mix_C_REP_2","Mix_C_REP_3","Mix_C_REP_4","Mix_C_REP_5"
"HSP90AB4P",4.77001425265174,4.69969677252754,4.71366722394254,4.70922352089131,4.71758175862117,4.744159624816,4.75037888980372,4.75892350492576,4.74575111990395,4.759863735478,4.75346747797438,4.75751468427294,4.75674808041566,4.75851663458799,4.76474002428693
"HSP90B1",4.80085274943877,4.81114678285511,4.8181405723486,4.82923415275758,4.80927436098948,4.82439576906026,4.82860611229226,4.82824669990581,4.83128726808233,4.83101093967829,4.8274324392355,4.83140274325513,4.82752410455711,4.83006791610077,4.83218232379186
"HSPA13",0.1,4.38400687823636,4.35922564874166,4.3569652455615,4.37884956260611,4.42894079502634,4.40346203167924,4.40347473429295,4.43424944099854,4.44769093238728,4.43509285478161,4.42741009132163,4.41729373280372,4.4353746794942,4.44412248574168
"HSPA14",4.50612726475875,4.52179522695723,0.1,4.49198189382175,0.1,4.49456979541404,4.49836591423034,4.49958136806083,4.49912232437692,4.49091532091936,4.4969631174105,4.50350852502798,4.48146720825539,4.48872793036405,4.47049470100211
"HSPA4",4.76302181863011,4.79257882005021,4.79588817996809,4.80930206401561,4.78302207567617,4.78333966808145,4.78665061058071,4.78720946422967,4.7859223109307,4.78968383932023,4.78684841511742,4.78699762893512,4.78502056504264,4.78858821461762,4.79050925368669
"HSPA4L",4.62118794297434,4.65923750928195,4.68410755373355,4.67735977015099,4.6663294723026,4.63003389437775,4.63139297735913,4.62893086448758,4.61970063639381,4.62805027299324,4.62998903439586,4.62644614302243,4.62243421630364,4.62853087560907,4.632345178638
"HSPA5",4.81816309740045,4.82564898225509,4.83860598799613,4.8429637544254,4.84537090252377,4.8207622895828,4.82836151572119,4.82436053927367,4.82893080089162,4.83252162361965,4.8260256868261,4.82917346975104,4.82906962336501,4.828981433961,4.82931164809109
"HSPA8",4.84128467234769,4.85620008578029,4.86022885590227,4.86893161178521,4.86722017971571,4.86329725001227,4.86548940317398,4.86634341580735,4.86605854148279,4.86723411964313,4.86769545595288,4.86894450560229,4.86403341325416,4.87018159314062,4.87091517504952
"HSPA9",4.77671005297281,4.81216767606474,4.81539085923725,4.78182393506564,4.7796107858445,4.7791173789652,4.78146947772836,4.77603325711559,4.78214250752352,4.77865572446278,4.77917936579466,4.77807749819876,4.77481959656691,4.78135511299705,4.78096743181071
"HSPB1",4.7823008911724,4.76341524805701,4.78937692308537,4.775799316893,4.78462721661666,4.78287817561477,4.78575912079234,4.79070622692026,4.79554587029426,4.79827884523128,4.78847363799966,4.79097045824598,4.78751065386231,4.79066765450783,4.79306626625385
"HSPBP1",4.68284776190302,4.73540308916604,4.70702547567402,4.71842046667251,4.73019528331728,4.74669999943421,4.75663327374611,4.74224391273185,4.75405373481103,4.75243600842187,4.75378438187134,4.75138086077096,4.74533161498324,4.74787348898083,4.75137705282302
"HSPD1",4.82685609642922,4.89378895811184,4.84815132433271,4.88412199617093,4.86402295995945,4.85782744736345,4.86012262970412,4.86052657678708,4.87035205517196,4.86732754640473,4.86433772579114,4.86405201380123,4.8643927572854,4.87374569603972,4.87256152696261
"HSPE1",4.81904685895857,4.83859670693793,4.86365655250737,4.86101191736466,4.83771235336051,4.83007964694563,4.82983539193466,4.83500685629145,4.83173041121284,4.83478504094204,4.83342091245907,4.83161701514958,4.83412184306618,4.83986008415647,4.83629166883654
"HSPH1",4.70477019208843,4.70093475817856,4.72220258902308,4.72018703834219,4.72900216140216,4.71519765457498,4.72341088720421,4.71433557263433,4.72263161861772,4.7213759591614,4.718354442653,4.71989582222024,4.71863621450609,4.72045779110263,4.72326817418344
"HST2",4.53519837127664,4.50460171299083,4.57386678632455,4.49788808339246,4.5131628146185,4.34441535816325,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"HSV2",4.3709851723391,4.47060872109345,4.41109112934741,4.40265000481106,4.42276208184555,4.29419140789212,4.2386920351875,0.1,0.1,4.27541626893949,0.1,4.20627146474733,4.18594758292063,0.1,0.1
"HTATIP2",4.64978940087854,4.63391490023922,4.64517197108121,4.63433927962831,4.64579837411302,4.65701903917277,4.66497175941497,4.6581522901002,4.653878470738,4.65977196900431,4.66210734397918,4.66378310005916,4.65410093681801,4.66237183338385,4.65788106480047
"HTATSF1",4.70534621866428,4.72133540322723,4.73834289273565,4.7506293704294,4.76064487959564,4.69385414542381,4.69530243078428,4.68505469473579,4.68604721040908,4.68651181733089,4.69802513988736,4.69315613656142,4.68728581118508,4.69407126351368,4.69015903447271
"HTL1",4.49134686873833,4.54255255404376,4.57941374039251,4.53686652505192,4.55606402913095,4.36344736353367,4.40321330248876,4.34575685173974,4.3896257400894,4.39042074923589,0.1,0.1,0.1,4.2609557811608,0.1
"HTRA1",4.37515865541815,4.27543126493461,4.19726112912204,4.16620567999669,4.27214764938302,4.32899695339465,4.30981712898099,4.25278633303934,4.32179355246791,4.34445749319438,4.32988830478371,4.31510923388727,4.29702558436738,4.32853887632917,4.34347638040264
"HTRA2",0.1,0.1,0.1,0.1,0.1,4.40262697963628,4.44070138157087,4.36157160203762,4.38801693214308,4.41912638639583,4.37574135583355,4.4034320222561,4.40535143169777,4.40725185995291,4.41896293681013
"HTS1",4.77783862369795,4.81131127600201,4.79539954057757,4.79726611868585,4.80352156953677,4.71674196855833,4.71438757724986,4.71806925092361,4.71784442328409,4.71963194802376,4.66332037646489,4.66366416429714,4.66005912418546,4.6662747471664,4.66692083234096
"HTZ1",4.80604278898072,4.73934550572762,4.76589560792971,4.77250584593082,4.77655852324153,4.63702296868948,4.65058736651801,4.67143665643849,4.64634811888729,4.66947091579957,4.60186697829393,4.60962595580258,4.5962749404272,4.61122129293295,4.60256861992583
